FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Ederson,GLK,MCI,6100000,2,95,4.5,7.37704918032787E-07,1.55737704918033E-05,0,496269,2,13,0,34,0,0,0,15.6,9874,1,0,95,-1,0.9,0,5.4,1,0,13,0,0,8.6,700199,0,-1,0,0,1890,18195,0,0,394,Liverpool,Tottenham,Everton,Arsenal,West Ham,5.7,9.5,5.8,6.1,5.6,5.5,6.6,5.5,4.6,5.6,0,5,5.1,4.2,5,4.3,29.7
Kyle,Edwards,MID,WBA,4700000,0,5,0.227272727272727,4.83558994197292E-08,1.06382978723404E-06,0,2746,0,3,0,0,0,0,0,1.1,9,-3,0,5,3,0,0,0,0,0,0,0,0,0,951,0,-1,0,0,114,7,0,0,15,Tottenham,Man Utd,Burnley,Brighton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,1,31,1.5,3.19148936170213E-07,6.59574468085106E-06,0,935481,6,35,0,0,0,0,0,6.6,535,-3,0,31,3,0.6,0,2.7,3,0,1,0,1,1.9,39157,0,-1,0,0,1811,130,0,1,254,Chelsea,West Ham,Fulham,Liverpool,Southampton,0.9,1.1,1.1,1.3,0.9,1.1,1.1,0.8,1.1,1.1,0.9,0.9,1.3,0.8,0.8,1,45.8
Anwar,El Ghazi,MID,AVL,5500000,0,51,2.55,4.63636363636364E-07,9.27272727272727E-06,0,446263,1,5,0,0,0,5,0,9.3,6865,-5,0,51,5,0.1,0,0.7,6,0,3,0,0,1.2,506626,0,-1,0,1,562,256,0,0,167,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,1.6,2.2,1.3,2.3,2,2.2,2.8,1.9,1.5,1.4,2,2.4,1.3,1.6,1.9,1.8,80.6
Ahmed,El Mohamady,DEF,AVL,4300000,0,12,0.6,1.3953488372093E-07,2.7906976744186E-06,0,42316,0,0,0,0,0,0,0,2.8,272,-2,0,12,2,0,0,0,2,0,1,0,0,0.3,25890,0,-1,0,1,129,58,0,0,43,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.2
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20162,0,0,0,0,0,0,0,0,53,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Man City,Leicester,Everton,Sheffield United,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4200000,0,23,1.04545454545455,2.48917748917749E-07,5.47619047619048E-06,0,257552,2,12,0,0,0,0,0,5.5,1596,-3,1,23,3,0.1,0,0.3,0,0,3,0,0,1,260898,0,-1,0,0,908,2107,-1,0,140,Aston Villa,Leeds United F.C.,Man City,Leicester,Burnley,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,20.8
,Emerson,DEF,CHE,4700000,0,7,0.318181818181818,6.76982591876209E-08,1.48936170212766E-06,0,18079,0,0,0,0,0,0,0,1.5,81,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,9189,0,-1,0,0,88,38,0,0,24,Sheffield United,Newcastle,Southampton,Man Utd,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,18709,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11556,0,-1,0,0,0,33,0,0,0,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,6,67,3.5,6.36363636363636E-07,1.21818181818182E-05,0,56936,6,19,0,0,0,0,0,12.2,1417,0,0,67,0,0.9,0,5,7,0,8,0,1,0.8,93832,1,-1,0,0,1685,1963,0,0,351,Wolverhampton,Liverpool,Aston Villa,Arsenal,Brighton,4.5,4,4.5,3.6,4,3.3,3.9,4.6,4.5,3.6,4,3.1,2.7,4.4,3.4,2.8,43.1
Eberechi,Eze,MID,CRY,5800000,0,72,3.6,6.20689655172414E-07,1.24137931034483E-05,0,158875,2,31,0,0,0,3,0,12.4,3206,-2,0,72,2,0.7,0,4.2,10,0,2,0,4,1.3,208251,0,-1,0,2,1408,10342,0,0,278,Leeds United F.C.,Burnley,Brighton,Fulham,Tottenham,3.3,4.3,3.1,3.8,2.7,4,2.7,3.4,3.6,2.6,2.8,2.9,4.1,2.8,3.2,2.2,92.3
Lukasz,Fabianski,GLK,WHU,5100000,6,89,4,7.84313725490196E-07,1.74509803921569E-05,0,385412,2,28,0,60,0,0,0,17.5,4680,1,0,89,-1,0.6,0,3,9,0,7,0,0,3.9,503074,0,-1,1,1,1980,2953,0,0,402,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,5,4.4,3.8,5.1,3.5,5,4.7,5.1,4.1,3.9,3.9,4.4,3.3,4.5,5.1,4.1,44.1
,Fabinho,MID,LIV,5400000,1,41,1.86363636363636,3.45117845117845E-07,7.59259259259259E-06,0,175847,5,22,0,0,0,0,0,7.6,578,-1,0,41,1,0.1,0,0.7,2,0,6,0,1,0.8,104794,0,-1,0,0,1562,112,0,0,270,Man City,Leicester,Everton,Sheffield United,Fulham,0.9,1.1,1,1.7,1.2,1,1.1,1.1,0.9,1.3,1.2,0.9,1.3,1.4,1.4,1.2,39.7
,Fabio Silva,FWD,WOL,5200000,1,32,1.9,3.65384615384615E-07,6.15384615384615E-06,0,230495,2,18,0,0,0,2,0,6.2,4653,-3,0,32,3,0.3,0,1.8,2,0,0,0,0,1.2,214865,0,-1,0,0,730,1345,0,0,85,Leicester,Southampton,Leeds United F.C.,Newcastle,Aston Villa,1.2,1,1.3,1.5,1,1.6,1,1.2,1.3,1.9,1.4,1.5,1.5,1.2,1.4,1.3,51.4
,Fabri,GLK,FUL,3900000,0,0,0,0,0,0,81624,0,0,0,0,0,0,0,0,892,-1,1,0,1,0,0,0,0,0,0,0,0,1.5,54203,0,-1,0,0,0,5790,-1,0,0,West Ham,Everton,Burnley,Sheffield United,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35171,0,0,0,0,0,0,0,0.3,15,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3800000,0,0,0,0,0,0,120859,0,0,0,0,0,0,0,0,696,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,45004,0,-1,0,0,0,1259,0,0,0,Leeds United F.C.,Burnley,Brighton,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11500000,7,169,7.3,6.34782608695652E-07,1.4695652173913E-05,0,1981454,4,25,0,0,0,13,0,14.7,6747,10,0,169,-10,0.5,1,5.6,25,0,8,0,11,59.1,5165404,0,-1,0,7,1925,40030,0,0,605,Everton,West Brom,Newcastle,Chelsea,Man City,8.2,10.3,9.2,9.2,7.2,8.3,8.3,8.7,9.2,9.4,10.2,7.3,8.7,7.2,9.1,9.1,272.1
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,7973,0,0,0,0,0,0,0,0,65,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3097,0,-1,0,0,0,0,0,0,0,West Brom,Man City,West Ham,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,0,34,2.1,4.46808510638298E-07,7.23404255319149E-06,0,167749,2,26,0,0,0,0,0,7.2,733,-3,0,34,3,0.1,0,0.3,4,0,3,0,0,0.5,96352,1,-1,0,0,1381,3,0,0,252,Southampton,Chelsea,Man Utd,Wolverhampton,West Brom,0,0,0,0,0,1.8,1.7,1.4,1.6,1.9,2,1.8,1.9,2.6,1.7,1.9,40
,Fernandinho,DEF,MCI,5400000,0,27,1.28571428571429,2.38095238095238E-07,5E-06,0,106293,1,3,0,0,0,0,0,5,675,-1,0,27,1,0.4,0,2,2,0,3,0,0,0.7,58442,0,-1,0,0,517,391,0,0,121,Liverpool,Tottenham,Everton,Arsenal,West Ham,0.9,1.3,0.9,1,0.8,0.8,1.2,0.8,0.6,0.8,0,0.7,0.7,0.6,0.7,0.6,18.1
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,-1,0,0,0,8,0,0,0,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,2414,0,2,0,0,0,0,0,0.6,9,-2,0,3,2,0,0,0,0,0,0,0,0,0,928,0,-1,0,0,61,0,0,0,16,Tottenham,Man Utd,Burnley,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ryan,Finnigan,MID,SOU,4500000,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-1,0,0,0,16,0,0,0,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,FWD,LIV,9400000,2,88,3.8,4.04255319148936E-07,9.36170212765957E-06,0,818336,1,27,0,0,0,6,0,9.4,49692,-1,0,88,1,0.3,0,3,10,0,6,0,4,6.4,952424,0,-1,0,1,1785,2901,0,0,365,Man City,Leicester,Everton,Sheffield United,Fulham,3.4,4.1,3.6,4.4,4.2,3.5,3.5,3.9,3.2,4.3,4.6,4,4.2,4.7,3.8,5.1,170.1
John,Fleck,MID,SHU,5600000,2,40,2.4,4.28571428571429E-07,7.14285714285714E-06,0,41110,2,24,0,0,0,0,0,7.1,130,-4,0,40,4,0.6,0,3.2,1,0,1,0,3,0.1,12021,0,-1,0,0,1324,70,0,0,195,Chelsea,West Ham,Fulham,Liverpool,Southampton,1.8,1.5,1.8,1.4,2,1.5,1.4,1.8,1.6,1.5,1.8,1.5,1.9,1.9,1.7,2.3,65.4
Phil,Foden,MID,MCI,6100000,16,83,3.95238095238095,6.47931303669009E-07,1.36065573770492E-05,0,1707547,0,7,0,0,0,5,0,13.6,11250,-4,0,83,4,0.8,0,5,11,0,5,0,5,7.6,1944136,0,-1,0,3,1019,72631,0,0,284,Liverpool,Tottenham,Everton,Arsenal,West Ham,2.7,7.4,3.5,3.8,3.1,3.8,4.4,3.4,3.7,3,0,2.8,4,3.7,3.7,3.7,115.5
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,7910,0,0,0,0,0,0,0,0,51,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2490,0,-1,0,0,0,44,0,0,0,Chelsea,West Ham,Fulham,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,0,49,3.1,6.2E-07,9.8E-06,0,101146,4,16,0,0,0,0,0,9.8,3772,0,0,49,0,0.3,0,1.5,4,0,5,0,1,0.4,124384,0,-1,0,1,1390,78,0,0,283,Wolverhampton,Liverpool,Aston Villa,Arsenal,Brighton,0,0,0,0,3.3,2.7,3.2,4.1,3.8,3,3.4,2.6,2.2,3.7,2.8,2.3,44.4
Pablo,Fornals,MID,WHU,5900000,0,76,3.6,6.10169491525424E-07,1.28813559322034E-05,0,257629,2,18,0,0,0,2,0,12.9,1533,-6,1,76,6,0.4,0,2.3,7,0,7,0,5,0.6,274856,0,-1,0,0,1537,184,-1,0,227,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,3.6,4.7,2.6,2.2,3,2.8,2.9,3.1,2.5,3.5,3.2,4,2.9,3.6,4,3.5,79.3
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,1940,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,413,0,-1,0,0,0,7,0,0,0,Crystal Palace,Arsenal,Wolverhampton,Southampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,6,0.285714285714286,7.14285714285714E-08,1.5E-06,0,238357,0,0,0,1,0,0,0,1.5,7139,0,0,6,0,0,0,0,0,0,1,0,0,6.2,627269,0,-1,0,0,90,3239,0,0,24,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,Everton,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,1.2
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,10089,1,2,0,0,0,0,0,0,51,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Everton,West Brom,Newcastle,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9649,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1531,0,-1,0,0,0,0,0,0,0,West Brom,Man City,West Ham,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,0,25,1.13636363636364,2.02922077922078E-07,4.46428571428571E-06,0,78215,0,12,0,0,0,0,0,4.5,83,-4,0,25,4,0.2,0,0.9,0,0,2,0,3,0.2,16525,0,-1,0,0,566,26,0,1,100,Southampton,Chelsea,Man Utd,Wolverhampton,West Brom,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,43.7
,Fred,MID,MUN,5300000,1,35,2.1,3.9622641509434E-07,6.60377358490566E-06,0,25668,3,16,0,0,0,0,0,6.6,328,-2,0,35,2,0.3,0,1.7,0,0,7,0,0,0.2,21563,0,-1,0,0,1323,197,0,0,219,Everton,West Brom,Newcastle,Chelsea,Man City,1.1,1.8,1.4,1.4,1,1.2,1.1,1.3,1.4,1.6,1.7,1,1.3,1,1.4,1.3,56
Ryan,Fredericks,DEF,WHU,4200000,1,16,0.727272727272727,1.73160173160173E-07,3.80952380952381E-06,0,52590,2,7,0,0,0,0,0,3.8,182,-3,0,16,3,0.2,0,0.8,0,0,1,0,1,0.2,20317,0,-1,0,0,438,205,0,0,96,Fulham,Sheffield United,Tottenham,Man City,Leeds United F.C.,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,33
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,0,0,0,0,0,Chelsea,West Ham,Fulham,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,1.09090909090909,2.42424242424242E-07,5.33333333333333E-06,0,40180,4,9,0,0,0,0,0,5.3,235,0,0,24,0,0,0,0,2,0,3,0,0,0.2,42820,0,-1,0,0,701,86,0,0,112,Wolverhampton,Liverpool,Aston Villa,Arsenal,Brighton,0.8,0.6,0.8,0.5,0.6,0.5,0.6,0.9,0.8,0.5,0.6,0.5,0.5,0.7,0.5,0.5,19.2
Darnell,Furlong,DEF,WBA,4500000,0,41,2,4.44444444444444E-07,9.11111111111111E-06,0,47314,2,42,0,0,0,1,0,9.1,513,0,0,41,0,0.1,0,0.5,2,0,2,0,2,0.2,51496,1,-1,0,0,1626,51,0,0,227,Tottenham,Man Utd,Burnley,Brighton,Newcastle,1.6,1.5,1.5,1.3,1.2,1.6,1,1.3,1.3,1.8,1.9,2.1,2,1.8,1.7,1.5,62.3
,Gabriel,DEF,ARS,5000000,2,50,3.6,7.2E-07,1E-05,0,1150059,1,15,0,0,0,2,0,10,2230,0,0,50,0,0.1,0,0.5,6,0,3,0,0,4.8,1020779,0,-1,0,1,1186,495,0,1,248,Aston Villa,Leeds United F.C.,Man City,Leicester,Burnley,4.5,2.8,4.9,4.4,3.9,3.1,4.6,4.3,3.6,4,2.6,3.4,3.9,3.4,4.1,3.3,51.4
Conor,Gallagher,MID,WBA,5500000,1,41,2.4,4.36363636363636E-07,7.45454545454545E-06,0,16844,7,31,0,0,0,2,0,7.5,95,0,0,41,0,0.1,0,0.8,3,0,2,0,0,0.1,18185,0,-1,0,0,1445,28,0,0,193,Tottenham,Man Utd,Burnley,Brighton,Newcastle,1.7,1.2,2.2,1.6,1.8,1.4,1.5,1.7,1.8,1.7,1.5,1.9,1.8,1.2,1.5,2,56
Eric,Garcia,DEF,MCI,4700000,0,3,0.142857142857143,3.03951367781155E-08,6.38297872340426E-07,0,24613,0,6,0,0,0,0,0,0.6,99,-3,0,3,3,0,0,0,0,0,0,0,0,0.2,10892,0,-1,0,0,200,87,0,0,35,Liverpool,Tottenham,Everton,Arsenal,West Ham,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,6
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6838,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,2403,0,-1,0,0,0,0,0,0,0,Everton,West Brom,Newcastle,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,0,14,0.636363636363636,1.07858243451464E-07,2.3728813559322E-06,0,7137,0,3,0,0,0,1,0,2.4,119,-1,0,14,1,0.1,0,0.4,3,0,0,0,0,0,6049,0,-1,0,0,95,97,0,0,45,Southampton,Chelsea,Man Utd,Wolverhampton,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.5
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,19170,0,0,0,0,0,0,0,0,169,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4988,0,-1,0,0,0,0,0,0,0,West Brom,Man City,West Ham,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,-1,0,0,0,9,0,0,0,Man Utd,Fulham,Man City,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,0,5,0.227272727272727,5.28541226215645E-08,1.16279069767442E-06,0,51971,1,25,0,0,0,0,0,1.2,119,-2,0,5,2,0.1,0,0.5,0,0,0,0,0,0.2,10264,0,-1,0,0,810,44,0,1,107,Tottenham,Man Utd,Burnley,Brighton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,20.8
Morgan,Gibbs-White,MID,WOL,4900000,1,4,0.181818181818182,3.71057513914657E-08,8.16326530612245E-07,0,860,0,1,0,0,0,0,0,0.8,8,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0,656,0,-1,0,0,95,12,0,0,18,Leicester,Southampton,Leeds United F.C.,Newcastle,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,19271,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,Brighton,Crystal Palace,Fulham,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4300000,0,0,0,0,0,0,5732,0,0,0,0,0,0,0,0,32,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2447,0,-1,0,0,0,18,0,0,0,Southampton,Chelsea,Man Utd,Wolverhampton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4400000,0,2,0.0909090909090909,2.06611570247934E-08,4.54545454545455E-07,0,15725,0,0,0,0,0,0,0,0.5,145,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,9879,0,-1,0,0,34,86,0,0,10,Sheffield United,Newcastle,Southampton,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Olivier,Giroud,FWD,CHE,6700000,2,33,1.5,2.23880597014925E-07,4.92537313432836E-06,0,265193,1,5,0,0,0,3,0,4.9,3280,-3,0,33,3,0.1,0,1,3,0,2,0,0,1.2,233310,0,-1,0,1,567,622,0,0,105,Sheffield United,Newcastle,Southampton,Man Utd,Everton,1,1.2,0.8,0.8,0.8,1,0.9,1.1,1,0.9,0.8,1,0.8,0.8,0.8,0.8,54.1
Ben,Godfrey,DEF,EVE,5000000,1,36,2.6,5.2E-07,7.2E-06,0,29079,4,15,0,0,0,0,0,7.2,387,0,0,36,0,0.4,0,1.8,1,0,3,0,1,0.2,41838,0,-1,0,0,1229,1049,0,0,215,Man Utd,Fulham,Man City,Liverpool,Southampton,2.9,5.5,3,1.9,2.2,2,3,2.6,2.6,1.7,3.1,2.2,3,2,2.9,3.3,31.8
Claudio,Gomes,MID,MCI,4500000,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-1,0,0,0,28,0,0,0,Liverpool,Tottenham,Everton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,10,1.4,2.69230769230769E-07,1.92307692307692E-06,0,374965,0,14,0,0,0,0,0,1.9,396,-3,0,10,3,0,0,0,0,0,0,0,0,1.1,109335,0,-1,0,0,589,27,0,0,94,Man City,Leicester,Everton,Sheffield United,Fulham,0,0,0,0,0,1.1,0.7,1.1,0.9,0.8,0.7,1,0.8,1,0.8,1.1,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,0,0,0,0,Brighton,Crystal Palace,Fulham,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,1,2.32558139534884E-07,6.97674418604651E-07,0,133125,0,0,0,0,0,0,0,0.7,1245,-2,0,3,2,0,0,0,0,0,0,0,0,0.6,112153,0,-1,0,0,87,0,0,0,11,Man Utd,Fulham,Man City,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,-1,0,0,0,43,0,0,0,Chelsea,West Ham,Fulham,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlan,Grant,FWD,WBA,5700000,2,36,2.2,3.85964912280702E-07,6.31578947368421E-06,0,12654,1,24,0,0,0,1,0,6.3,104,-3,1,36,3,0.2,0,1.2,3,0,3,0,0,0,13565,0,-1,0,0,1076,77,-1,0,92,Tottenham,Man Utd,Burnley,Brighton,Newcastle,1.8,1.4,1.7,1.6,2,2,1.5,1.4,1.8,1.9,1.5,1.7,1.7,1.8,1.3,2,41
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,4616,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7853,0,-1,0,0,0,58,0,0,0,Everton,West Brom,Newcastle,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,13919,0,0,0,0,0,0,0,0.2,60,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2724,0,-1,0,0,18,0,0,0,3,Wolverhampton,Liverpool,Aston Villa,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Jack,Grealish,MID,AVL,7800000,2,127,6,7.69230769230769E-07,1.62820512820513E-05,0,3021710,5,24,0,0,0,6,0,16.3,53103,8,0,127,-8,0.6,0,5,13,0,11,0,12,40.7,5194887,0,-1,0,2,1887,40047,0,0,490,Arsenal,Brighton,Leicester,Leeds United F.C.,Wolverhampton,6.1,7.6,5.4,7.9,7.3,7.6,8,6.9,6,5.6,7.3,8,5.2,6.2,7,6.6,247.6
